Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Mac Jones - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,973945,43839729,Mac Jones,Mac,Jones,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/545017.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Trey Lance - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1130975,43839730,Trey Lance,Trey,Lance,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/518128.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Kimani Vidal - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1214824,43839731,Kimani Vidal,Kimani,Vidal,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/787942.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Jordan James - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1400657,43839732,Jordan James,Jordan,James,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/886068.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Quentin Johnston - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1213865,43839733,Quentin Johnston,Quentin,Johnston,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/706446.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Deebo Samuel Sr. - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,835749,43839734,Deebo Samuel Sr.,Deebo,Samuel Sr.,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/19664.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
David Njoku - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,832098,43839735,David Njoku,David,Njoku,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/14741.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Jake Tonges - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1068872,43839736,Jake Tonges,Jake,Tonges,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/641713.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
DJ Uiagalelei - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1213928,43839737,DJ Uiagalelei,DJ,Uiagalelei,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/886047.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Kurtis Rourke - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1166989,43839738,Kurtis Rourke,Kurtis,Rourke,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/886044.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Keaton Mitchell - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1222789,43839739,Keaton Mitchell,Keaton,Mitchell,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/706754.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Kaelon Black - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1215772,43839740,Kaelon Black,Kaelon,Black,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18465.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Christian Kirk - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,865801,43839741,Christian Kirk,Christian,Kirk,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/17873.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Tre' Harris - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1214633,43839742,Tre' Harris,Tre',Harris,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/886106.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Charlie Kolar - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1058648,43839743,Charlie Kolar,Charlie,Kolar,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/641020.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Luke Farrell - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,946541,43839744,Luke Farrell,Luke,Farrell,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/560847.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Adrian Martinez - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1107584,43839745,Adrian Martinez,Adrian,Martinez,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/707219.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Isaac Guerendo - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1126338,43839746,Isaac Guerendo,Isaac,Guerendo,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/787902.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Jaret Patterson - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1108937,43839747,Jaret Patterson,Jaret,Patterson,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/561249.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
De'Zhaun Stribling - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1286818,43839748,De'Zhaun Stribling,De'Zhaun,Stribling,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18465.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Brenen Thompson - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1399132,43839749,Brenen Thompson,Brenen,Thompson,11400,CPT,LAC, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18461.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
Brayden Willis - Showdown Captain Mode (Captain),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,1125589,43839750,Brayden Willis,Brayden,Willis,11400,CPT,SF, @ ,08/20/2026 10:00 PM,https://dkn.gs/sports/images/nfl/players/50/706721.png,SF @ LAC,Showdown Captain Mode,NFL,8/20,Captain,NFL $15K Showdown Special [$5K to 1st] (SF @ LAC);NFL Showdown $2.6K Deep Threat [Single Entry] (SF @ LAC);NFL Showdown $1K Play-Action (SF @ LAC);NFL Showdown $1K Huddle [Single Entry] (SF @ LAC);NFL Showdown $1K First Down [20 Entry Max] (SF @ LAC);NFL Showdown $200 Fair Catch [Single Entry] (SF @ LAC);NFL Showdown $400 Bootleg [Single Entry] (SF @ LAC);NFL Showdown $310 Chop Block [Single Entry] (SF @ LAC);NFL Showdown $150 Quarter Jukebox [Just $0.25!] (SF @ LAC);NFL Showdown $150 Daily Dollar [Single Entry] (SF @ LAC),193845375;193845361;193845364;193845369;193845365;193845368;193845363;193845362;193845366;193845370;193845372;193845371;193845367,8/20 10:00PM ( @ )
